month,weekday,is_holiday,site,hist_avg_tourists,hist_avg_temp,hist_avg_precip,hist_event_count,hist_trend_score,tourists,date,condition
8,4,0,Dehradun,200.42857142857142,21.328571428571426,7.785714285714286,0.42857142857142855,50.142857142857146,169,2018-08-03,Mild
8,5,0,Dehradun,189.14285714285714,22.62857142857143,8.3,0.14285714285714285,47.142857142857146,198,2018-08-04,Suitable
8,6,0,Dehradun,201.57142857142858,20.62857142857143,8.671428571428573,0.14285714285714285,49.57142857142857,255,2018-08-05,Suitable
8,0,0,Dehradun,203.85714285714286,20.985714285714288,7.828571428571428,0.2857142857142857,53.42857142857143,161,2018-08-06,Mild
8,1,0,Dehradun,186.85714285714286,20.642857142857142,7.6571428571428575,0.0,55.0,281,2018-08-07,Suitable
8,2,0,Dehradun,203.42857142857142,21.185714285714287,8.028571428571428,0.0,61.142857142857146,252,2018-08-08,Suitable
8,3,0,Dehradun,179.42857142857142,21.52857142857143,8.27142857142857,0.2857142857142857,56.857142857142854,192,2018-08-09,Mild
8,4,0,Dehradun,191.85714285714286,17.442857142857143,8.471428571428572,0.0,57.42857142857143,136,2018-08-10,Mild
8,5,0,Dehradun,199.28571428571428,19.0,8.357142857142858,0.14285714285714285,48.142857142857146,168,2018-08-11,Mild
8,6,0,Dehradun,200.71428571428572,18.88571428571429,8.414285714285713,0.14285714285714285,68.57142857142857,88,2018-08-12,Mild
8,0,0,Dehradun,184.28571428571428,19.714285714285715,7.714285714285714,0.2857142857142857,48.0,131,2018-08-13,Mild
8,1,0,Dehradun,188.14285714285714,20.485714285714288,7.657142857142857,0.42857142857142855,47.285714285714285,234,2018-08-14,Suitable
8,2,1,Dehradun,208.57142857142858,18.657142857142855,7.471428571428571,0.0,40.714285714285715,191,2018-08-15,Mild
8,3,0,Dehradun,194.42857142857142,20.942857142857143,8.22857142857143,0.14285714285714285,54.42857142857143,151,2018-08-16,Mild
8,4,0,Dehradun,221.0,19.614285714285717,7.542857142857143,0.14285714285714285,51.57142857142857,276,2018-08-17,Suitable
8,5,0,Dehradun,204.0,18.228571428571428,7.7,0.14285714285714285,48.57142857142857,228,2018-08-18,Suitable
8,6,0,Dehradun,183.14285714285714,19.428571428571427,8.214285714285714,0.5714285714285714,33.714285714285715,208,2018-08-19,Suitable
8,0,0,Dehradun,208.14285714285714,19.97142857142857,8.27142857142857,0.42857142857142855,52.57142857142857,206,2018-08-20,Suitable
8,1,0,Dehradun,217.42857142857142,20.357142857142858,7.657142857142857,0.14285714285714285,50.857142857142854,165,2018-08-21,Mild
8,2,1,Dehradun,199.42857142857142,18.185714285714287,8.228571428571428,0.14285714285714285,49.285714285714285,138,2018-08-22,Mild
8,3,0,Dehradun,193.71428571428572,17.714285714285715,8.271428571428572,0.14285714285714285,52.0,166,2018-08-23,Mild
8,4,0,Dehradun,225.71428571428572,21.142857142857142,8.442857142857145,0.2857142857142857,47.42857142857143,226,2018-08-24,Suitable
8,5,0,Dehradun,225.71428571428572,20.32857142857143,7.7142857142857135,0.14285714285714285,71.28571428571429,202,2018-08-25,Suitable
8,6,0,Dehradun,194.42857142857142,18.771428571428572,8.228571428571428,0.14285714285714285,48.42857142857143,273,2018-08-26,Suitable
8,0,0,Dehradun,187.28571428571428,21.1,8.528571428571428,0.0,44.142857142857146,160,2018-08-27,Mild
8,1,0,Dehradun,199.0,20.157142857142855,7.928571428571429,0.2857142857142857,49.57142857142857,215,2018-08-28,Suitable
8,2,0,Dehradun,177.28571428571428,18.428571428571427,8.3,0.2857142857142857,43.0,171,2018-08-29,Mild
8,3,0,Dehradun,195.28571428571428,19.214285714285715,8.242857142857144,0.14285714285714285,42.285714285714285,162,2018-08-30,Mild
8,4,0,Dehradun,188.85714285714286,18.785714285714285,8.085714285714285,0.0,50.42857142857143,217,2018-08-31,Suitable
9,5,0,Dehradun,313.0,16.914285714285715,2.3857142857142857,0.2857142857142857,52.0,335,2018-09-01,Overcrowded
9,6,0,Dehradun,309.57142857142856,15.799999999999999,2.7857142857142856,0.14285714285714285,41.42857142857143,328,2018-09-02,Overcrowded
9,0,1,Dehradun,281.85714285714283,16.8,3.042857142857143,0.14285714285714285,52.142857142857146,254,2018-09-03,Suitable
9,1,0,Dehradun,306.2857142857143,16.214285714285715,3.0000000000000004,0.5714285714285714,41.714285714285715,355,2018-09-04,Overcrowded
9,2,0,Dehradun,285.42857142857144,15.857142857142856,2.814285714285714,0.0,45.714285714285715,304,2018-09-05,Overcrowded
9,3,0,Dehradun,322.57142857142856,15.557142857142855,3.071428571428572,0.2857142857142857,56.285714285714285,307,2018-09-06,Overcrowded
9,4,0,Dehradun,310.7142857142857,16.271428571428572,2.8714285714285714,0.2857142857142857,48.714285714285715,246,2018-09-07,Suitable
9,5,0,Dehradun,301.57142857142856,14.757142857142854,3.142857142857143,0.14285714285714285,43.285714285714285,258,2018-09-08,Suitable
9,6,0,Dehradun,302.7142857142857,16.585714285714285,2.642857142857143,0.0,56.0,300,2018-09-09,Suitable
9,0,0,Dehradun,251.85714285714286,16.514285714285712,2.042857142857143,0.14285714285714285,45.142857142857146,328,2018-09-10,Overcrowded
9,1,0,Dehradun,328.85714285714283,17.24285714285714,2.8285714285714287,0.42857142857142855,44.42857142857143,327,2018-09-11,Overcrowded
9,2,0,Dehradun,293.14285714285717,17.985714285714288,2.8857142857142857,0.0,60.142857142857146,289,2018-09-12,Suitable
9,3,0,Dehradun,323.2857142857143,15.642857142857142,3.0857142857142854,0.14285714285714285,47.0,301,2018-09-13,Suitable
9,4,0,Dehradun,298.2857142857143,18.071428571428573,3.1142857142857143,0.0,53.714285714285715,325,2018-09-14,Overcrowded
9,5,0,Dehradun,293.85714285714283,16.028571428571432,3.414285714285714,0.14285714285714285,58.285714285714285,253,2018-09-15,Suitable
9,6,0,Dehradun,296.85714285714283,16.457142857142856,2.3714285714285714,0.2857142857142857,45.42857142857143,252,2018-09-16,Suitable
9,0,0,Dehradun,291.2857142857143,17.471428571428568,3.3714285714285714,0.14285714285714285,51.142857142857146,272,2018-09-17,Suitable
9,1,0,Dehradun,285.85714285714283,16.82857142857143,3.3714285714285714,0.5714285714285714,56.285714285714285,281,2018-09-18,Suitable
9,2,0,Dehradun,290.85714285714283,17.257142857142856,3.1714285714285713,0.14285714285714285,49.0,223,2018-09-19,Suitable
9,3,0,Dehradun,311.7142857142857,17.185714285714287,2.685714285714286,0.2857142857142857,43.0,232,2018-09-20,Suitable
9,4,1,Dehradun,305.42857142857144,14.6,3.128571428571429,0.2857142857142857,54.285714285714285,271,2018-09-21,Suitable
9,5,0,Dehradun,295.14285714285717,15.799999999999999,3.2857142857142856,0.42857142857142855,61.42857142857143,250,2018-09-22,Suitable
9,6,0,Dehradun,318.57142857142856,16.12857142857143,2.8857142857142857,0.42857142857142855,49.42857142857143,240,2018-09-23,Suitable
9,0,0,Dehradun,278.2857142857143,16.114285714285714,3.642857142857143,0.2857142857142857,42.714285714285715,231,2018-09-24,Suitable
9,1,0,Dehradun,302.2857142857143,16.02857142857143,2.2428571428571424,0.2857142857142857,41.857142857142854,357,2018-09-25,Overcrowded
9,2,0,Dehradun,301.7142857142857,16.785714285714285,3.3285714285714287,0.2857142857142857,55.0,296,2018-09-26,Suitable
9,3,0,Dehradun,289.2857142857143,17.099999999999998,2.8285714285714283,0.2857142857142857,53.142857142857146,268,2018-09-27,Suitable
9,4,0,Dehradun,318.57142857142856,18.6,3.1285714285714286,0.42857142857142855,56.142857142857146,401,2018-09-28,Overcrowded
9,5,0,Dehradun,322.0,17.142857142857146,1.9000000000000004,0.0,58.714285714285715,260,2018-09-29,Suitable
9,6,0,Dehradun,301.7142857142857,14.928571428571429,3.4857142857142853,0.0,67.57142857142857,248,2018-09-30,Suitable
10,0,0,Dehradun,340.14285714285717,14.957142857142856,2.6285714285714286,1.0,41.285714285714285,330,2018-10-01,Overcrowded
10,1,1,Dehradun,321.7142857142857,16.585714285714282,3.2714285714285714,1.1428571428571428,60.57142857142857,366,2018-10-02,Overcrowded
10,2,0,Dehradun,294.57142857142856,14.914285714285713,3.1714285714285713,1.4285714285714286,53.57142857142857,373,2018-10-03,Overcrowded
10,3,0,Dehradun,304.7142857142857,14.62857142857143,2.9285714285714293,1.1428571428571428,42.42857142857143,328,2018-10-04,Overcrowded
10,4,0,Dehradun,293.2857142857143,13.214285714285712,3.014285714285714,1.7142857142857142,49.42857142857143,329,2018-10-05,Overcrowded
10,5,0,Dehradun,300.57142857142856,15.342857142857142,3.057142857142857,2.0,56.285714285714285,315,2018-10-06,Overcrowded
10,6,0,Dehradun,294.57142857142856,13.714285714285714,3.2285714285714286,1.1428571428571428,44.714285714285715,288,2018-10-07,Suitable
10,0,0,Dehradun,304.57142857142856,15.2,2.9857142857142853,1.2857142857142858,53.714285714285715,316,2018-10-08,Overcrowded
10,1,0,Dehradun,314.14285714285717,13.700000000000001,2.714285714285715,0.42857142857142855,65.85714285714286,362,2018-10-09,Overcrowded
10,2,0,Dehradun,353.14285714285717,15.357142857142858,2.8857142857142857,1.0,42.714285714285715,328,2018-10-10,Overcrowded
10,3,0,Dehradun,288.7142857142857,14.257142857142858,2.5857142857142854,0.8571428571428571,41.857142857142854,287,2018-10-11,Suitable
10,4,0,Dehradun,309.14285714285717,13.685714285714287,2.2285714285714286,2.2857142857142856,51.857142857142854,364,2018-10-12,Overcrowded
10,5,0,Dehradun,297.0,14.971428571428573,2.571428571428572,0.42857142857142855,72.28571428571429,360,2018-10-13,Overcrowded
10,6,0,Dehradun,290.57142857142856,16.02857142857143,3.0142857142857147,0.42857142857142855,46.57142857142857,261,2018-10-14,Suitable
10,0,0,Dehradun,268.14285714285717,15.171428571428569,3.042857142857143,0.7142857142857143,49.857142857142854,277,2018-10-15,Suitable
10,1,0,Dehradun,306.57142857142856,15.099999999999998,3.1,1.2857142857142858,51.42857142857143,384,2018-10-16,Overcrowded
10,2,0,Dehradun,312.14285714285717,16.014285714285712,2.8714285714285714,1.4285714285714286,40.42857142857143,272,2018-10-17,Suitable
10,3,0,Dehradun,338.7142857142857,14.357142857142858,3.342857142857143,0.42857142857142855,56.714285714285715,403,2018-10-18,Overcrowded
10,4,1,Dehradun,273.57142857142856,16.17142857142857,3.5,0.5714285714285714,53.0,300,2018-10-19,Suitable
10,5,0,Dehradun,319.0,13.842857142857143,2.7285714285714286,1.2857142857142858,41.57142857142857,243,2018-10-20,Suitable
10,6,0,Dehradun,331.14285714285717,14.414285714285715,3.1142857142857143,0.8571428571428571,51.285714285714285,324,2018-10-21,Overcrowded
10,0,0,Dehradun,300.14285714285717,13.271428571428572,3.5285714285714285,0.5714285714285714,52.42857142857143,283,2018-10-22,Suitable
10,1,0,Dehradun,288.0,13.328571428571431,2.4571428571428564,0.8571428571428571,47.142857142857146,237,2018-10-23,Suitable
10,2,0,Dehradun,289.2857142857143,13.842857142857143,3.0285714285714285,0.5714285714285714,31.714285714285715,307,2018-10-24,Overcrowded
10,3,0,Dehradun,302.2857142857143,15.900000000000002,2.628571428571429,1.4285714285714286,54.285714285714285,352,2018-10-25,Overcrowded
10,4,0,Dehradun,297.7142857142857,15.585714285714287,2.7714285714285714,1.1428571428571428,50.714285714285715,244,2018-10-26,Suitable
10,5,0,Dehradun,284.42857142857144,14.328571428571426,3.514285714285714,0.8571428571428571,39.857142857142854,345,2018-10-27,Overcrowded
10,6,0,Dehradun,317.85714285714283,17.142857142857142,2.8857142857142857,0.8571428571428571,46.0,338,2018-10-28,Overcrowded
10,0,0,Dehradun,296.7142857142857,14.799999999999999,2.814285714285714,0.8571428571428571,49.714285714285715,318,2018-10-29,Overcrowded
10,1,0,Dehradun,309.2857142857143,14.200000000000001,3.3714285714285714,0.7142857142857143,43.0,274,2018-10-30,Suitable
10,2,0,Dehradun,293.0,13.685714285714283,3.6285714285714286,0.7142857142857143,64.28571428571429,312,2018-10-31,Overcrowded
11,3,0,Dehradun,283.2857142857143,15.9,3.5142857142857147,1.0,48.285714285714285,222,2018-11-01,Suitable
11,4,0,Dehradun,274.42857142857144,16.428571428571427,2.5571428571428574,0.5714285714285714,50.42857142857143,233,2018-11-02,Suitable
11,5,0,Dehradun,316.42857142857144,16.871428571428574,2.7142857142857144,0.5714285714285714,57.714285714285715,263,2018-11-03,Suitable
11,6,0,Dehradun,311.14285714285717,15.628571428571428,2.957142857142857,1.2857142857142858,46.142857142857146,321,2018-11-04,Overcrowded
11,0,0,Dehradun,314.14285714285717,13.099999999999998,2.957142857142857,1.0,57.142857142857146,246,2018-11-05,Suitable
11,1,0,Dehradun,280.14285714285717,17.785714285714285,3.2142857142857144,1.5714285714285714,33.42857142857143,331,2018-11-06,Overcrowded
11,2,1,Dehradun,296.85714285714283,15.757142857142858,3.157142857142857,0.8571428571428571,44.857142857142854,269,2018-11-07,Suitable
11,3,0,Dehradun,287.85714285714283,17.357142857142854,3.3714285714285714,0.42857142857142855,60.285714285714285,306,2018-11-08,Overcrowded
11,4,0,Dehradun,301.7142857142857,16.099999999999998,2.7142857142857144,0.8571428571428571,56.57142857142857,316,2018-11-09,Overcrowded
11,5,0,Dehradun,292.42857142857144,16.642857142857142,2.8714285714285714,0.8571428571428571,42.142857142857146,315,2018-11-10,Overcrowded
11,6,0,Dehradun,287.85714285714283,15.542857142857143,3.3000000000000003,1.0,50.0,208,2018-11-11,Suitable
11,0,0,Dehradun,308.57142857142856,15.942857142857141,2.742857142857143,1.0,57.142857142857146,303,2018-11-12,Overcrowded
11,1,0,Dehradun,295.7142857142857,15.228571428571428,3.057142857142857,1.1428571428571428,48.42857142857143,283,2018-11-13,Suitable
11,2,0,Dehradun,288.42857142857144,15.614285714285716,2.9,1.0,56.857142857142854,301,2018-11-14,Suitable
11,3,0,Dehradun,311.2857142857143,16.97142857142857,2.7714285714285714,1.1428571428571428,59.57142857142857,291,2018-11-15,Suitable
11,4,0,Dehradun,262.7142857142857,16.342857142857145,3.3000000000000003,1.4285714285714286,39.57142857142857,260,2018-11-16,Suitable
11,5,0,Dehradun,326.0,17.985714285714288,2.557142857142857,1.2857142857142858,41.857142857142854,366,2018-11-17,Overcrowded
11,6,0,Dehradun,289.42857142857144,15.885714285714286,3.4285714285714293,0.42857142857142855,58.285714285714285,327,2018-11-18,Overcrowded
11,0,0,Dehradun,338.14285714285717,15.842857142857142,2.942857142857143,1.4285714285714286,51.57142857142857,381,2018-11-19,Overcrowded
11,1,0,Dehradun,301.42857142857144,17.185714285714287,2.6285714285714286,0.8571428571428571,54.57142857142857,295,2018-11-20,Suitable
11,2,1,Dehradun,305.7142857142857,18.02857142857143,2.6,0.2857142857142857,56.57142857142857,241,2018-11-21,Suitable
11,3,0,Dehradun,286.85714285714283,17.057142857142857,2.585714285714286,0.5714285714285714,51.714285714285715,280,2018-11-22,Suitable
11,4,1,Dehradun,285.0,16.62857142857143,2.657142857142857,1.4285714285714286,49.857142857142854,250,2018-11-23,Suitable
11,5,0,Dehradun,294.14285714285717,16.185714285714287,2.0428571428571427,0.5714285714285714,59.142857142857146,320,2018-11-24,Overcrowded
11,6,0,Dehradun,290.57142857142856,15.314285714285717,2.5428571428571423,0.8571428571428571,51.142857142857146,215,2018-11-25,Suitable
11,0,0,Dehradun,272.7142857142857,18.1,2.4428571428571426,1.2857142857142858,49.142857142857146,273,2018-11-26,Suitable
11,1,0,Dehradun,295.14285714285717,14.0,3.142857142857143,1.1428571428571428,47.142857142857146,278,2018-11-27,Suitable
11,2,0,Dehradun,315.85714285714283,15.499999999999998,2.8428571428571425,0.7142857142857143,40.714285714285715,344,2018-11-28,Overcrowded
11,3,0,Dehradun,315.7142857142857,17.04285714285714,3.3999999999999995,0.42857142857142855,47.285714285714285,318,2018-11-29,Overcrowded
11,4,0,Dehradun,306.7142857142857,14.685714285714285,3.2571428571428567,1.8571428571428572,55.142857142857146,206,2018-11-30,Suitable
12,5,0,Dehradun,222.14285714285714,21.314285714285717,2.6714285714285713,0.0,52.714285714285715,248,2018-12-01,Suitable
12,6,0,Dehradun,199.42857142857142,18.485714285714288,3.2142857142857144,0.14285714285714285,67.14285714285714,204,2018-12-02,Suitable
12,0,0,Dehradun,204.14285714285714,21.02857142857143,2.371428571428571,0.5714285714285714,53.142857142857146,213,2018-12-03,Suitable
12,1,0,Dehradun,201.14285714285714,19.400000000000002,3.7285714285714286,0.2857142857142857,54.42857142857143,167,2018-12-04,Mild
12,2,0,Dehradun,220.71428571428572,20.842857142857145,3.171428571428571,0.0,58.285714285714285,281,2018-12-05,Suitable
12,3,0,Dehradun,183.71428571428572,20.62857142857143,2.757142857142857,0.0,51.42857142857143,152,2018-12-06,Mild
12,4,0,Dehradun,200.71428571428572,20.75714285714286,3.042857142857143,0.14285714285714285,39.0,206,2018-12-07,Suitable
12,5,0,Dehradun,217.57142857142858,20.071428571428573,3.2285714285714286,0.14285714285714285,37.142857142857146,195,2018-12-08,Mild
12,6,0,Dehradun,180.28571428571428,19.228571428571428,2.228571428571428,0.0,46.857142857142854,179,2018-12-09,Mild
12,0,0,Dehradun,197.0,18.685714285714287,3.3000000000000003,0.14285714285714285,49.857142857142854,155,2018-12-10,Mild
12,1,0,Dehradun,192.57142857142858,21.457142857142856,3.4571428571428577,0.2857142857142857,54.285714285714285,185,2018-12-11,Mild
12,2,0,Dehradun,202.14285714285714,17.900000000000002,2.8714285714285714,0.0,52.142857142857146,219,2018-12-12,Suitable
12,3,0,Dehradun,205.71428571428572,19.771428571428572,3.942857142857143,0.14285714285714285,51.285714285714285,184,2018-12-13,Mild
12,4,0,Dehradun,205.14285714285714,18.385714285714283,2.914285714285714,0.2857142857142857,50.142857142857146,180,2018-12-14,Mild
12,5,0,Dehradun,200.57142857142858,21.057142857142853,2.4714285714285715,0.42857142857142855,58.714285714285715,213,2018-12-15,Suitable
12,6,0,Dehradun,192.0,18.571428571428573,3.557142857142857,0.2857142857142857,55.42857142857143,176,2018-12-16,Mild
12,0,0,Dehradun,178.42857142857142,19.971428571428568,2.8999999999999995,0.2857142857142857,54.285714285714285,158,2018-12-17,Mild
12,1,0,Dehradun,235.14285714285714,20.08571428571429,2.971428571428571,0.2857142857142857,51.57142857142857,193,2018-12-18,Mild
12,2,0,Dehradun,191.57142857142858,19.814285714285713,3.357142857142857,0.0,45.285714285714285,145,2018-12-19,Mild
12,3,0,Dehradun,211.0,19.82857142857143,3.185714285714286,0.5714285714285714,56.142857142857146,210,2018-12-20,Suitable
12,4,0,Dehradun,173.57142857142858,21.485714285714284,3.599999999999999,0.14285714285714285,59.42857142857143,143,2018-12-21,Mild
12,5,0,Dehradun,234.85714285714286,19.82857142857143,2.5,0.14285714285714285,55.0,334,2018-12-22,Overcrowded
12,6,0,Dehradun,220.0,18.785714285714285,2.642857142857143,1.0,53.0,248,2018-12-23,Suitable
12,0,0,Dehradun,197.28571428571428,19.414285714285715,3.2857142857142856,0.5714285714285714,41.714285714285715,153,2018-12-24,Mild
12,1,1,Dehradun,179.57142857142858,19.82857142857143,3.4,0.2857142857142857,48.857142857142854,214,2018-12-25,Suitable
12,2,0,Dehradun,188.42857142857142,20.485714285714288,3.0428571428571423,0.2857142857142857,49.42857142857143,108,2018-12-26,Mild
12,3,0,Dehradun,195.14285714285714,19.199999999999996,2.8285714285714287,0.42857142857142855,40.714285714285715,145,2018-12-27,Mild
